symbol,avg_high,avg_low,avg_amplitude,max_high,max_amplitude,std_amplitude,range_high,range_low,num_records
HLT,163.1384206508685,159.42177310891546,3.7166475419530838,294.9200134277344,23.100254540826086,2.001456014545467,237.18389067004745,248.75855177431433,1507
PYPL,121.61206975138795,117.90906100032474,3.7030087510632095,309.4446429543767,22.47803553953645,2.8463073887052865,258.11829491130004,254.39191661058126,1507
AJG,196.5972219702296,192.9059354188026,3.6912865514270123,348.8488009917448,28.058475336061406,2.4415721672068216,281.4461532982391,278.88806000776754,1507
300122,79.57613890523838,75.91741024131842,3.6587286639199537,231.19,27.83,3.9467943089544035,212.19,204.31,1699
AVB,176.8072355234234,173.15914130268567,3.648094220737709,229.1777517405368,24.069994397322006,1.9861577259929388,124.28507721374528,130.8919874547743,1507
AVY,171.84982085777315,168.20795694895128,3.641863908821887,226.7022268171671,16.525910058289526,1.8498622587381197,144.98888989894346,150.8425722913722,1507
MTB,141.70951183978707,138.088551395067,3.6209604447200796,217.7141010311726,18.293989461417397,1.8232945281040702,140.8641482766538,143.15348020143668,1507
NOW,126.49450172014242,122.89454799214181,3.599953728000613,239.6179962158203,21.688003540039062,1.931783519168497,187.53999710083008,179.61399459838867,1507
ZTS,164.49064782148045,160.8987802416224,3.5918675798580297,238.60947543021737,15.420243576371746,1.7300973503847559,142.8303193518596,149.03711910812922,1507
TXN,158.3806626076724,154.8104758620549,3.570186745617498,216.73727082430813,27.695447648713326,1.7978916711931594,132.09124053586885,134.83826219295264,1507
FANG,113.607606342513,110.06294048065203,3.5446658618609574,205.07589044805894,22.86560575149258,1.8184512592321835,190.2091890423932,188.7132146058081,1507
TER,108.81361425345499,105.27451356268627,3.5391006907687115,205.0,19.105557428316757,1.9649631921714856,158.73872551045088,159.62222059684515,1507
AAPL,166.55496777498345,163.01872727036545,3.5362405046180037,288.6199951171875,28.62212674085532,2.0719203866899414,233.35681336308707,231.8798341541536,1507
COF,128.91633316084878,125.41748050847265,3.4988526523761294,249.74000549316406,30.066912728457282,2.020545999636988,209.99522994748003,213.2589317233761,1507
300759,71.26501487209995,67.78064247471742,3.48437239738251,244.6,34.29999999999998,3.62540419809588,233.57,217.36,1681
DXCM,100.062494987989,96.58229928627343,3.480195701715562,164.8625030517578,18.892501831054688,1.7895002377496132,113.06000137329102,116.11250305175781,1507
JKHY,164.45043329584269,160.9718543330126,3.4785789628300843,203.32285815260897,22.02366846503493,1.9242023392725853,77.0109252632152,84.48061171740036,1507
603486,74.44859917598588,70.97205414949971,3.476545026486168,252.71,26.650000000000006,3.263422774391572,233.85000000000002,210.10999999999999,1699
603259,91.96158328428488,88.48570335491465,3.4758799293702176,188.28,19.19999999999999,2.3797163460964237,150.84,142.52999999999997,1699
NUE,117.19734496552353,113.72297737805565,3.474367587467864,197.39192597243095,17.477833999248816,1.9729831202784238,170.9422780224103,169.70189871391162,1507
GPN,129.49887680343681,126.07638984994588,3.4224869534909383,211.6047571922414,23.751932219786397,2.2989647557396737,142.57879193862823,142.81531016961958,1507
COR,173.48057393548692,170.09523274578157,3.3853411897053483,377.5400085449219,20.52810586711331,2.1814606119245457,309.4220944400928,311.5144020653824,1507
RVTY,124.87834385504057,121.51712702698973,3.3612168280508024,201.10631988349482,17.446331737300113,1.7960598659604967,134.47335666771738,135.0490490902005,1507
HSY,175.14863925516576,171.79839270554425,3.3502465496214957,256.47095839072193,33.32718956339687,2.0119034417172856,149.55003232853528,157.49552049008037,1507
KEYS,150.33577370343022,146.99168535724885,3.344088346181362,214.5800018310547,17.730003356933594,1.7615296314486022,131.5999984741211,132.5669937133789,1507
PTC,139.5022362327449,136.16672866456778,3.3355075681771202,219.69000244140625,36.36000061035156,1.9369365985910554,170.3300018310547,171.02999114990234,1507
TRV,177.24766947529073,173.9131266314197,3.3345428438710587,295.68030635496535,18.020742648648707,1.7876779504010756,219.0749969370051,224.3898210582998,1507
AVGO,105.21930069547851,101.88734624782461,3.3319544476538754,413.81818763503134,34.274416196393304,4.049086931216743,397.6890861389577,385.4044867548896,1507
PNC,145.74111093920982,142.41413647426862,3.326974464941188,212.9554273804829,16.479641848580172,1.583068863346169,142.0828417708018,147.3244637746182,1507
CBOE,146.94487413634548,143.62447670848422,3.320397427861259,262.9800109863281,16.600974864737537,1.8224776706621508,188.56675379624056,192.327595363834,1507
688008,73.23729885057472,69.9512196679438,3.286079182630907,169.9,30.900000000000006,2.3945895173689107,125.55000000000001,113.98,1566
TGT,142.29867561312642,139.01407849191895,3.2845971212074567,236.52186849672879,18.70129526963285,1.6860535609509,155.75951340001404,154.45944552709292,1507
688005,58.8520447284345,55.57584664536741,3.2761980830670927,168.0,33.01,3.2480061299492675,149.55,132.5,1565
688213,65.60080590238366,62.327514188422256,3.2732917139614073,127.81,13.440000000000005,1.7997470669906175,92.01,85.53999999999999,881
BLDR,94.56574656303623,91.29534830980612,3.2703982532301246,214.6999969482422,24.139999389648438,2.3871542791325067,203.84999656677246,200.0,1507
HON,177.9628830906294,174.71032057006994,3.2525625205594237,225.29357581122608,19.258225481298297,1.669729010549273,132.40585184133778,138.59642490076646,1507
VLO,102.69365608733355,99.44512235475612,3.248533732577408,184.45684772103385,15.374261880037025,1.65899158085439,154.90635388512928,154.269580009339,1507
WSM,94.88379105304836,91.67950814750189,3.2042829055464472,216.6254657425762,34.52269397759005,2.51771490645376,202.32936558742242,200.59338412998721,1507
603659,65.91595644496762,62.71636256621542,3.199593878752207,200.37,21.52000000000001,3.343498396916066,189.57,180.71,1699
002460,67.79528546203649,64.60801059446733,3.1872748675691587,224.4,27.57000000000002,3.3229915256584555,204.15,187.92,1699
WYNN,93.92571645722742,90.74820713093506,3.177509326292353,147.8719813425704,15.571263133664324,1.7220902332935761,97.46463474200081,110.44300314043517,1507
AIZ,154.29406596283465,151.12043406979996,3.173631893034713,243.75999450683594,17.77403224643848,1.7629600804896965,166.64616808441042,171.7467157243617,1507
JPM,160.89473830347353,157.72798470796658,3.1667535955069606,329.3742653747722,26.10776862294071,2.014101333363493,258.2614793569436,259.76879307573404,1507
PANW,111.78743199156702,108.62269740746997,3.164734584097049,223.61000061035156,22.479995727539062,2.1981625163544987,200.11833381652832,198.76832580566406,1507
DRI,134.7653177319007,131.60188075059312,3.163436981307567,223.19656547170342,17.134661292440427,1.6102196215025404,190.17635532048126,196.03088676775616,1507
300601,68.44396115361978,65.2927427898764,3.151218363743378,249.69,28.310000000000002,3.885749395990999,236.44,213.37,1699
688266,66.19956944444445,63.06377777777777,3.1357916666666674,134.17,20.89,2.4058854770789577,109.16999999999999,107.32,1440
BR,168.99509533496877,165.88556404338803,3.109531291580703,269.7092869561281,18.560050124536843,1.7110539158594258,188.07134116973617,188.18112471616243,1507
DLR,130.1163625321108,127.01139098689221,3.104971545218569,190.82695914303136,15.055651492897596,1.5388043937703557,109.41386127625177,111.90259884768616,1507
300014,64.30964096527369,61.218705120659216,3.0909358446144792,152.9,18.019999999999996,2.318741567222671,136.84,130.35,1699
DLTR,115.3533378353005,112.27818848395395,3.075149351346548,177.19000244140625,17.139995574951172,1.7684009299011318,114.82000350952148,112.44999313354492,1507
SWKS,105.51517082582721,102.44930966454473,3.065861161282448,179.7468654355422,18.4631163023613,1.7024420385715713,126.02377955606245,126.61525370680329,1507
GOOGL,134.89432372875632,131.83904477525442,3.0552789535019045,328.6150374741804,17.73839710025561,1.8515309774723658,275.6695768304004,268.89614181218747,1507
MU,85.0497599788293,81.99793657809991,3.0518234007293814,298.8299865722656,30.987482064083736,2.5640450374370953,263.1585028567686,261.6365629271365,1507
EXR,133.2027927232888,130.15971962655095,3.043073096737836,194.09579688336038,15.461459363903856,1.5794886246871749,130.1366651389237,132.82763475628235,1507
GOOG,135.78303415842524,132.74841025668115,3.034623901744076,328.4557045708052,17.708448425856716,1.8488078736712292,275.28846574011055,269.4718199601557,1507
300803,58.0015938130464,54.97929388029589,3.0222999327505042,179.01,27.269999999999996,2.9439542341501634,170.01,156.97,1487
TMUS,153.10710693307894,150.0949021132341,3.0122048198448392,273.1524443860127,22.01105432941904,1.78536206757263,199.6317898903311,204.691652461651,1507
FI,153.10710686877331,150.09490205156254,3.012204817210746,273.1524753129829,22.011052959196974,1.7853620450267729,199.63182862942344,204.69168910191905,1507
300567,63.33013537374926,60.329093584461454,3.0010417892878167,118.0,18.80000000000001,1.7933817667442526,83.53999999999999,75.99000000000001,1699
300832,74.64317055393586,71.64532069970846,2.997849854227406,204.08,20.080000000000013,2.6704564362743946,170.94,153.82000000000002,1372
APTV,99.52981855293102,96.53412403825999,2.9956945146710514,180.80999755859375,16.48000144958496,1.7327657912658687,135.4499969482422,147.5300006866455,1507
TTD,70.05275483818029,67.07407285808014,2.9786819801001494,141.52999877929688,14.959999084472656,1.6753188640750085,125.02999877929688,125.26000022888184,1507
MPC,105.40499703017447,102.42736617743057,2.97763085274388,213.02162539729827,17.39549350417802,1.834148045377667,198.1351533140451,196.88516237539793,1507
600745,67.93582195845697,64.96561424332344,2.970207715133531,171.88,20.129999999999995,2.4368681349229364,152.73,139.37,1685
PKG,144.58263093371212,141.6183803199195,2.964250613792609,243.29288833997083,19.66305851880125,1.6996098351091962,176.1833549995813,179.23333316236977,1507
DOV,146.94717601117023,144.00549455593395,2.9416814552362913,219.84304317143133,20.321961484840102,1.6348771909355093,157.37640173418342,144.9907964284995,1507
CLX,143.09483966391366,140.15494421609176,2.9398954478218866,201.54899245109308,23.940827296743436,1.7758794415976293,104.70171453706926,102.36843247499408,1507
BX,102.106987189616,99.17194669585491,2.9350404937611114,194.9395324283357,21.91426722640938,1.8377837724599306,164.38036466910148,160.4024631563526,1507
603260,66.5887522071807,63.6633490288405,2.9254031783402,259.8,43.91,3.4784295536062415,237.15,212.73000000000002,1699
600486,84.18584415584417,81.26209563164107,2.9237485242030696,169.68,16.939999999999998,2.06752332843415,133.70000000000002,126.85,1694
DHI,105.80274149296294,102.88506037234531,2.917681120617624,197.03012149048558,14.532008944262031,1.5800241564871391,168.69739832782597,167.24991518132623,1507
Z,67.96167023069589,65.05463835065066,2.907031880045222,208.11000061035156,20.050003051757812,2.201783595999328,181.45000076293945,178.48699188232422,1507
IBM,150.52452417263345,147.64658097232146,2.8779432003120036,324.8999938964844,28.38351347168998,2.2610022269409744,251.96084964368484,246.94897707892858,1507
LEN,102.30037145905101,99.43069263768973,2.8696788213612776,183.9520350850703,12.873008612522227,1.4121339318361377,155.01440951318858,155.7481906461178,1507
300558,66.74233078281343,63.87322542672159,2.869105356091819,160.66,18.210000000000008,2.0282846677506026,130.68,126.98,1699
DVA,112.7605309185795,109.89547443706307,2.8650564815164326,179.60000610351562,16.650001525878906,1.5791029373593126,113.12000274658203,114.05999374389648,1507
A,125.89546856164992,123.0349462527634,2.8605223088865146,174.0381087385656,12.24811366783453,1.407718271076656,110.171234176415,113.10834727437762,1507
002756,56.9429429075927,54.08299587992937,2.8599470276633316,175.99,21.380000000000024,3.0383817150387196,163.99,156.48000000000002,1699
SWK,105.91604902670059,103.05669994511727,2.859349081583326,191.5072781567488,14.07105504918104,1.631945292269634,136.35816762516436,135.4423959670716,1507
LYV,95.69998012762949,92.84521569300742,2.854764434622073,175.25,20.699996948242188,1.7653660703112417,142.95000076293945,151.02000045776367,1507
AWK,136.39652493510278,133.5441230974652,2.852401837637589,174.41074832671666,17.73130971853476,1.480997493045257,84.47291744760697,89.99475059345805,1507
ALL,133.78771056654904,130.95943386136184,2.828276705187221,214.87632588829842,17.17019101518946,1.660723938945173,148.8460584079441,155.97499059229625,1507
PGR,139.76594995860614,136.94328556696382,2.822664391642301,275.17539986083915,23.47888040513348,1.916475910648407,216.8251426597144,215.25885743817503,1507
688002,59.85097701149426,57.03179438058749,2.819182630906769,129.48,30.28,2.1938549604145683,105.44,99.47,1566
MAA,136.03748056746232,133.22069578147546,2.8167847859868758,197.60067040539604,13.443184601195526,1.4312923694441355,126.813402115006,128.9680279367717,1507
688065,76.00208588957055,73.19148773006135,2.8105981595092024,198.0,48.0,2.7642203625538517,164.5,150.89000000000001,1304
688122,61.703256704980845,58.898933588761174,2.804323116219668,119.95,36.72,2.019776651490203,91.5,88.75999999999999,1566
DGX,133.90099009860214,131.12565711946144,2.7753329791407038,196.65174772885345,17.609566406935414,1.5007916052596024,127.98250424445656,125.10453717290842,1507
300972,53.447900262467186,50.67977252843394,2.768127734033245,214.93,30.80000000000001,3.543568100773763,204.48000000000002,189.86,1143
UPS,133.80556657804385,131.0469368659426,2.7586297121012304,194.21947363932438,13.503538987383308,1.3946370303930606,121.73019368810661,123.62815235623421,1507
688777,68.9575564516129,66.2084435483871,2.7491129032258064,130.6,20.480000000000004,2.0380692603131783,95.10999999999999,85.23,1240
ORCL,108.4372317053536,105.69323251473556,2.743999190618048,344.2111840506524,33.48323429211217,2.9690910055732616,304.3581808612694,274.26337223496057,1507
STX,83.97520489275132,81.23368763703111,2.741517255720227,308.1216247147202,38.199798352077295,3.1517251868518565,274.81495529309774,261.4764015668174,1507
EA,135.78131490146336,133.04240788510697,2.7389070163563685,204.83999633789062,27.224525004604857,1.620679399513387,113.46381764397051,121.06412670926056,1507
ARE,120.00385262375572,117.26940014191864,2.7344524818370974,187.40847928335987,12.792603264118284,1.4328954538369723,142.16666751741815,142.2174513087069,1507
MTCH,71.02746057525793,68.29467681554928,2.732783759708661,176.7779198983547,23.20452966195063,2.3583311208808158,148.76465123264785,137.7162399192575,1507
STLD,87.84991673394792,85.12141670908666,2.728500024861262,177.83857350532352,15.748602359380783,1.6550784484629402,163.10950899954997,161.37403323472975,1507
TEL,132.06405594648828,129.33889141663127,2.725164529857015,250.6699981689453,25.479995727539062,1.6283266488058739,199.33949563856385,202.01092904272957,1507
MMC,163.61466608141808,160.8901843953486,2.7244816860694736,244.59030939614632,18.403451891324806,1.484610074521896,172.18673200843395,170.2566593162975,1507
SPG,113.009535650733,110.29218701844714,2.717348632285873,189.0500030517578,17.247864801379308,1.451186491030379,154.83165081638816,157.20820932793632,1507
300676,75.01101824602706,72.30542083578575,2.7055974102413187,199.4,23.289999999999992,2.4934199301333564,164.95,152.65,1699
ZBH,120.27309736086757,117.57145023030591,2.701647130561675,168.34566790153303,14.85828379278638,1.502193825210221,90.93834508978622,96.50315733690742,1507
ROST,116.91748464806655,114.22621427046202,2.6912703776045066,185.85000610351562,13.186681807980989,1.4186874194113879,123.47947411273366,128.79570115596192,1507
ABBV,134.26434210327588,131.59087964454486,2.6734624587310254,241.11779773050733,15.68387303449012,1.707252894191481,188.00574370410325,181.94743545931365,1507
GE,107.06813905469923,104.39533050039564,2.6728085543035744,317.696676702095,23.32066820680072,2.3090983382319865,290.2321383456201,288.1689376030179,1507
DIS,119.16178169311735,116.49945144553215,2.6623302475851895,198.3489884577074,13.795128162132642,1.562169103635986,120.39476759429463,113.98569430988788,1507
TROW,112.47327172973968,109.81226034263572,2.6610113871039576,185.31744569017047,15.929203033706827,1.4887777315536876,114.08833300453922,118.34145272230549,1507
688180,55.56347891566264,52.91027861445784,2.6532003012048193,220.4,78.52000000000001,3.346652605018126,196.5,118.8,1328
CCI,117.9838326113638,115.33158749859936,2.652245112764436,171.4985228314181,13.69055477223506,1.4507803561417303,93.92636584345853,94.6838579791189,1507
ALLE,119.72142224084122,117.07985982510782,2.641562415733418,180.67999267578125,17.4975775800293,1.3786644281693947,103.07804186015306,105.60105968410943,1507
603799,55.33439313203079,52.6940674955595,2.640325636471285,151.0,20.830000000000013,2.5317731462361186,130.42000000000002,121.28999999999999,1689
601100,65.19688640376692,62.55666862860506,2.64021777516186,137.66,15.030000000000001,1.743192362075023,118.81,110.42000000000002,1699
603806,53.189829311359624,50.55595055915244,2.6338787522071807,167.08,21.19999999999999,2.7690604517022113,155.01000000000002,143.26,1699
601127,59.0106890459364,56.3876148409894,2.6230742049469966,174.66,16.889999999999986,2.3098176229957788,166.78,157.38,1698
GRMN,131.9187129876818,129.3023581234513,2.616354864230512,260.572673802353,25.49931809438678,1.9453312059911902,202.4824990740263,201.2583458570454,1507
DECK,85.60794191290863,82.99912518955021,2.6088167233584176,223.97999572753906,21.339996337890625,1.8318504507031503,206.48499488830566,206.42332649230957,1507
PPG,123.29352268465674,120.69204876961051,2.6014739150462365,166.9780627729837,12.405619256598186,1.235095261574416,96.55978112338012,102.59964032805026,1507
PSX,93.22539951943443,90.63273916550995,2.592660353924486,163.63584451036363,14.393152129819697,1.2183007231298058,127.11332013455987,128.8313841675371,1507
AME,142.0475961664972,139.46341598003423,2.584180186462988,210.13999938964844,14.00101223398977,1.310634182495606,149.57952031465146,155.2090044699452,1507
002466,54.8940283520378,52.311063201417596,2.582965150620201,148.57,17.090000000000003,2.3049984355563544,131.97,127.84,1693
WM,161.57518625868244,159.0001943631586,2.5749918955237985,239.90927958145923,18.395046950527956,1.4840920846786867,157.63722755324045,158.53655649590786,1507
300037,53.69664508534432,51.12947027663331,2.5671748087110067,159.88,21.390000000000015,2.4432122448982696,138.94,123.82,1699
JBL,94.32692221903902,91.76202787100888,2.5648943480301254,237.04602259535548,25.850006103515625,2.31228440419601,217.56748573038087,216.8296682407756,1507
CVX,122.58341100223996,120.03534691369516,2.548064088544786,165.93574659770445,13.131975804112813,1.338354860462852,120.6562612343179,122.92822442251845,1507
EOG,92.0218201286982,89.48049175582253,2.5413283728756966,132.9324747500928,12.670336040009147,1.3015037989122136,110.09017343075784,110.77959518895649,1507
GDDY,103.54580900601069,101.0145386795216,2.5312703264890795,216.0,15.740005493164062,1.555838051953027,168.2599983215332,172.00999450683594,1507
000733,61.82722778104768,59.31117716303708,2.516050618010594,142.83,13.0,2.0707423183622864,131.77,125.9,1699
WAB,117.34579814982162,114.84477615687615,2.5010219929454625,222.47000122070312,18.839320127252734,1.5362281624267116,180.9153969331616,185.14883237587023,1507
603288,85.53319599764568,83.0427427898764,2.490453207769276,219.58,21.17999999999998,2.1114621116628283,185.98000000000002,177.48,1699
LDOS,113.60427394484128,111.13116872911607,2.4731052157252043,205.3036521647155,28.099095496633396,1.7612350109873225,135.97065004603894,134.36605653857055,1507
002409,55.21537374926427,52.75088287227781,2.4644908769864626,106.48,12.120000000000005,1.5477286391105167,92.60000000000001,86.03999999999999,1699
PLD,108.54502956121608,106.08151231192532,2.463517249290769,155.57347301963136,13.112737813683935,1.2372524149040645,100.03141258643188,101.10311707367467,1507
603596,50.92608593290171,48.463749264273105,2.462336668628605,111.02,12.019999999999996,1.782643648498269,97.3,88.38,1699
300476,43.820888758093,41.360453207769275,2.460435550323719,355.0,55.44999999999999,4.986584077682635,344.46,319.46,1699
GPC,121.17578153625558,118.72967264538345,2.4461088908721624,172.2646256139018,13.018128053740838,1.183395404304849,125.12080087201745,126.1724645120199,1507
TECH,78.46012676564204,76.02492235984658,2.4352044057954663,133.46597559711836,10.253956249035937,1.224737906693135,91.5978239376889,93.48619955657895,1507
TKO,87.79387423291868,85.36373443078311,2.4301398021355842,218.11000061035156,17.369053522745787,1.8250439753141872,188.08064960627362,189.46244030067132,1507
603087,68.27644776119404,65.87713432835821,2.399313432835821,286.18,26.840000000000003,2.6334422125489074,254.4,255.65,1340
002709,47.003849323131256,44.607186580341384,2.396662742789877,170.51,18.99000000000001,2.5787726271156917,157.20999999999998,149.14,1699
CTAS,127.62118153391398,125.24921106043439,2.371970473479578,228.22613583707613,17.639321813829326,1.44391984263713,188.69249759128022,189.5151300068957,1507
APO,81.34237454965233,78.98865578553108,2.353718764121264,186.86043001682395,22.59717074747232,1.7274572813530058,163.10860629505711,156.61705802463067,1507
MMM,114.29993465047355,111.95218429239222,2.3477503580813233,174.69000244140625,15.573847488489392,1.4248254973519834,106.88903849891298,104.51469274892017,1507
002841,69.92539140670983,67.58195409064156,2.3434373160682753,149.81,13.410000000000025,1.5924347940565884,121.91,118.35999999999999,1699
CINF,108.16739102311001,105.83425807599451,2.333132947115474,168.97663362776652,11.986896934467637,1.2515060469930719,125.63166331597428,127.37876955628863,1507
RJF,102.07384094026308,99.74681891661979,2.3270220236432984,176.5496868472811,13.986005097634575,1.2950221644390132,139.84935913313646,141.05962298005784,1507
PEP,144.7244327521188,142.40079190637434,2.3236408457444675,179.52629281077782,14.278740800306295,1.2587036287672912,84.89083185313359,92.73118193417268,1507
RSG,146.82685584710762,144.50330427610052,2.3235515710071177,256.66763618228725,14.313863583351633,1.439972562527258,190.6358804865373,192.4531504979381,1507
SJM,112.78670637995809,110.46386874695952,2.322837632998551,146.54399031599087,15.385039647966124,1.206551713041663,62.01062935514561,68.15780809956061,1507
IFF,96.8153209492663,94.49560976441329,2.3197111848530065,138.88998775393767,14.88183073936733,1.4520154526941935,79.02067191287688,79.46318018193907,1507
601689,48.1103237198352,45.791818716892294,2.3185050029429077,93.0,9.069999999999993,1.489686854111369,83.5,77.38,1699
600309,77.65967628016479,75.35286639199529,2.306809888169511,150.18,14.530000000000001,1.5251174096957905,121.64000000000001,114.87,1699
TRGP,83.24977917028883,80.94606901594862,2.3037101543402043,212.7145157030062,22.618660032680594,1.9837474010819767,207.01924872724416,204.71277026102737,1507
300628,61.730653325485584,59.428087110064745,2.302566215420836,119.35,14.350000000000009,1.6384898822849254,94.47,92.75,1699
EXPD,106.83506215749144,104.54142704855495,2.293635108936506,155.0399932861328,9.761079312704297,1.1490998001091945,101.36992220201685,102.56135045585093,1507
EXE,78.11328380844857,75.82166530576325,2.291618502685336,126.62100219726562,8.771642926728717,1.2147506594839217,92.95850809795765,90.99041869722839,1228
JNJ,149.36854640397698,147.08685742141157,2.2816889825654205,215.19000244140625,11.43358487496539,1.142627278755205,114.41249640568142,116.22260285324543,1507
NKE,102.69598085455736,100.41505236820194,2.280928486355408,167.7359501068898,10.907073524735736,1.1717630019005556,113.69687643037665,113.02577024487199,1507
CPT,105.11581043476218,102.86601318681134,2.249797247950829,156.26888641855805,10.172375814205367,1.1528627677504475,98.59285471705053,103.43580013512818,1507
GL,103.29035569035163,101.04861516128396,2.241740529067664,147.25595485790285,58.71108445132103,1.904290013749874,88.85533631279358,105.9377616214457,1507
002714,60.71658622719247,58.47658622719247,2.24,139.92,13.450000000000003,1.8229341068982707,110.41999999999999,101.88,1699
CBRE,92.44930999138218,90.22604509719413,2.2232648941880435,171.0,13.790000915527344,1.2450323450159335,135.95999908447266,135.07999992370605,1507
300073,50.165109532267614,47.95962107756069,2.205488454706927,117.43,14.430000000000007,1.6954015091127401,98.08000000000001,92.6,1689
301236,45.21272727272727,43.01327922077922,2.199448051948052,80.5,15.18,1.7269478050385236,60.07,54.85000000000001,924
XYL,106.66182951496297,104.47400753585548,2.1878219791075013,153.83492385898845,10.624284592212604,1.050625955363763,98.69002839983706,99.97646324159794,1507
300395,43.82898763978811,41.65367274867569,2.175314891112419,113.05,16.89,1.653005379393681,98.36,90.03,1699
UAL,55.549946942547734,53.37531518588101,2.1746317566667237,116.31999969482422,16.470001220703125,1.4784915650429877,95.88999938964844,96.2599983215332,1507
300604,41.22001184834124,39.05071090047394,2.1693009478672987,112.0,12.649999999999999,1.5362513955042236,95.45,89.51,1688
CF,67.29746574445528,65.12935324228464,2.1681125021706587,111.10362873680073,10.692326138940544,1.3850581058715847,91.18511531967408,91.17229361981,1507
DELL,67.25925875168831,65.09640793125497,2.1628508204333405,174.4934784917549,16.021942111328542,2.117439141255466,160.54581021103866,149.46333880118732,1507
NTRS,89.95148599466663,87.79669709896106,2.154788895705568,141.25,10.652517854807897,1.155069201335267,86.51994589871784,88.73270983842929,1507
FIS,89.16719376205714,87.0133125472542,2.1538812148029285,140.20259579376355,14.633915349317917,1.4538506635219095,94.32332997911898,93.92144481213472,1507
BBY,76.7545083121427,74.60225162709803,2.152256685044686,116.84289390354357,9.873191053417472,1.0831064853057548,74.76933255581227,74.74190620685164,1507
AKAM,99.18150625247867,97.04418049731947,2.137325755159192,129.1699981689453,15.180000305175781,1.2961768141815702,57.16999816894531,59.470001220703125,1507
ICE,121.36556779291482,119.22858597049941,2.136981822415408,188.2607240378386,11.22208310330015,1.1746706640447646,120.95614220050386,127.18048317925167,1507
603939,54.664455562095355,52.52992348440259,2.1345320776927608,110.23,11.299999999999997,1.4813450339057412,92.03,89.35,1699
CHRW,91.26919374880353,89.14529164262711,2.123902106176418,167.89999389648438,11.111173217681468,1.1122077238983357,113.90850507978948,114.96054087148053,1507
YUM,118.5506943708547,116.42705858229473,2.1236357885599837,160.95563572899394,11.85730819203846,1.0792215168314137,108.69275014601388,107.91365544014548,1507
PG,137.78515782658383,135.66336726910575,2.1217905574780604,175.1825382985814,12.8592225119272,1.1414669535034054,85.94212244268434,91.75544620976754,1507
EW,86.05480872232074,83.93411859108583,2.1206901312349014,131.72999572753906,9.273330688476562,1.1017015053298027,76.9666633605957,78.88333129882812,1507
ON,56.460749788796896,54.34692107848007,2.1138287103168207,111.3499984741211,8.599998474121094,1.204260594000999,100.64999866485596,98.91000175476074,1507
COP,80.72687843823466,78.61637779635387,2.1105006418807815,128.00713817166476,12.267786582499681,1.1313759841492161,107.30507694227978,108.31354318830617,1507
PLTR,43.279254782100445,41.17136543930435,2.1078893427960885,207.52000427246094,20.175003051757812,2.6709722074171056,201.350004196167,195.9000072479248,1319
688981,62.9378122634368,60.830984102952314,2.106828160484482,153.0,17.230000000000004,2.06677055020285,115.53,100.8,1321
300124,59.188222748815164,57.088181279620855,2.100041469194313,117.9,12.920000000000002,1.4979975372152836,97.44,92.41,1688
KKR,74.48663092176695,72.39025700374782,2.0963739180191365,169.43716257496993,21.186374335296605,1.6653785816724969,151.34535468843853,151.04744651887776,1507
002738,43.400023543260744,41.32448499117128,2.0755385520894647,111.5,13.700000000000003,1.9236016503261875,98.08,90.49,1699
LRCX,64.78267808343435,62.70717459519455,2.075503488239796,179.8000030517578,16.043579307392207,1.4322127367379718,161.17433497588956,160.90415782782497,1507
PAYX,106.10532876910285,104.03073551851948,2.074593250583366,156.8631082586534,13.404138983845193,1.2030617721961687,112.9082554549455,114.98486795534991,1507
688396,54.19722730471499,52.1347009148487,2.0625263898662913,104.47,15.879999999999995,1.5806727716897704,70.72,61.74000000000001,1421
NVDA,58.46528358730926,56.40365516543319,2.061628421876073,212.1781954922272,17.566811749789878,2.3294156796736125,206.9499100488621,201.04894756052104,1507
600941,93.59617768595042,91.54039256198348,2.0557851239669427,119.51,12.290000000000006,1.2992096307263474,61.900000000000006,59.68000000000001,968
ABT,107.19067221671725,105.1364307767798,2.0542414399374684,138.6288036088189,8.313231374687149,1.031647842238154,77.97366612405159,80.09748248779837,1507
600570,55.68699823425544,53.63448499117127,2.0525132430841673,122.4,13.049999999999997,1.5756899828280673,106.85000000000001,103.77,1699
CSGP,78.75806895042778,76.70988123893105,2.0481877114967393,101.05000305175781,15.357002258300781,1.1141636369438799,46.90400314331055,50.400001525878906,1507
MCHP,66.58757135910294,64.54177421753246,2.0457971415704868,96.29515081259808,10.23561555793247,0.9103441214450838,69.07509850502998,70.20807732279842,1507
WELL,90.06263481725217,88.02064019209945,2.0419946251527334,209.0500030517578,11.93339845332676,1.1845634615895315,177.99920245008636,185.75278364703138,1507
PHM,72.72817716228755,70.68706061314312,2.041116549144446,148.00616570370454,10.687397919453005,1.2460485477803278,129.60643321634234,128.52503299159895,1507
002025,50.65815185403179,48.619623307828135,2.0385285462036493,85.79,8.990000000000002,1.3229244899912707,63.71000000000001,61.17,1699
COO,89.14939995088184,87.11514802680347,2.0342519240783856,115.85853969152544,11.92045909636505,1.0375711363160915,52.40153359179179,53.57701624778498,1507
ATO,111.4109424289648,109.37790461441905,2.0330378145457484,179.61864685795578,12.714072259151536,1.1658453804100457,105.50808776917475,109.24024417387132,1507
FMC,76.89568270652211,74.86433778313804,2.031344923384054,123.31759756747866,15.390232045564147,1.2275766369180696,110.50136021241839,108.38335290879034,1507
