symbol,total_records,high_volatility_count,high_volatility_ratio,avg_relative_ratio,avg_z_score,avg_confidence
002318,1699,1370,0.8063566804002354,0.03390401241870512,0.7395434171485263,0.6492075005652058
TPR,1507,1214,0.8055739880557399,0.03426964680299424,0.6584107432148807,0.641800742156376
000661,1690,1361,0.8053254437869822,0.03468859042956185,0.7792611852180651,0.6824505881373469
WYNN,1507,1213,0.8049104180491041,0.03612075450661501,0.7144047459815639,0.6854648672125346
603392,1378,1109,0.8047895500725689,0.04043785908753237,0.7699736504197221,0.7283616807264877
CEG,991,797,0.8042381432896064,0.03704948044102155,0.7664684783211014,0.6814366880273733
600499,1699,1366,0.8040023543260741,0.038973730780470665,0.7419977870602337,0.6910106608503211
688271,816,656,0.803921568627451,0.0337775021508707,0.6877539962811139,0.6345151135179506
600141,1698,1365,0.803886925795053,0.03657853761640032,0.6826643505251684,0.668814061258125
SLB,1507,1211,0.8035832780358327,0.03396513582254741,0.7223618789609444,0.6282641924878078
601872,1699,1364,0.8028251912889935,0.036076455907660746,0.7586304520633652,0.7186771605336749
000547,1699,1364,0.8028251912889935,0.036455631536616705,0.7020710888912692,0.6640668985379805
DECK,1507,1209,0.8022561380225613,0.03342912053688824,0.6850318703188918,0.6332248340433918
DAL,1507,1209,0.8022561380225613,0.03475359613934582,0.675846032548064,0.6287998582506007
688396,1421,1140,0.8022519352568613,0.03758155372018143,0.6877270795087006,0.6862759711945345
601888,1699,1361,0.8010594467333726,0.035126554045388614,0.7403690649006824,0.6648701467427045
300088,1699,1361,0.8010594467333726,0.036359870214389384,0.6906366699961011,0.6728146702334489
NXPI,1507,1204,0.7989382879893829,0.03181992199536356,0.71560094420101,0.6124467028890357
603087,1340,1070,0.7985074626865671,0.03344399336862683,0.6033099920988022,0.6031158902931852
688065,1304,1041,0.7983128834355828,0.03497837354549209,0.6564881337414594,0.6357147449557402
EXPE,1507,1203,0.7982747179827472,0.03482521218339285,0.6953529876433138,0.652998386071154
300003,1699,1356,0.7981165391406709,0.03337730145352878,0.7207404582132756,0.6359574858610745
688303,1079,861,0.7979610750695088,0.03818679025774146,0.6412735721457492,0.6545379153017921
002230,1699,1354,0.7969393761035903,0.035103879664448605,0.7167789733148741,0.6705132237819859
002312,1684,1341,0.7963182897862233,0.03863219751851575,0.6578767912241914,0.6590879501167799
002739,1693,1348,0.796219728292971,0.0333490727008481,0.7054976456382841,0.6492258712343171
300015,1693,1348,0.796219728292971,0.03394169991273468,0.7211269313209976,0.6409467789923319
AMAT,1507,1199,0.7956204379562044,0.032263184571074965,0.7064562025806803,0.6216518722532408
URI,1507,1197,0.794293297942933,0.03290939316317709,0.6950902251652679,0.6227679965723834
002714,1699,1349,0.7939964685108888,0.03513826966210048,0.7314753864153262,0.6683701042718957
MGM,1507,1194,0.7923025879230259,0.036381977435124634,0.7527792370037388,0.6779378494270933
FANG,1507,1193,0.7916390179163901,0.03839203532870599,0.7362062215978294,0.6671045476023298
002145,1699,1344,0.7910535609181871,0.0367895314634353,0.6727333398625209,0.6524691164716504
PAYC,1507,1191,0.7903118779031187,0.033576660541603305,0.7687674623480263,0.647974709966036
002236,1697,1341,0.7902180318208604,0.034203406787837516,0.7209493992388754,0.6622444554443015
300144,1699,1342,0.7898763978811065,0.033305908193306456,0.7604506311757456,0.6699700529242074
600166,1699,1339,0.7881106533254856,0.035043977311663345,0.7196629475986159,0.6512081382797907
600673,1689,1330,0.7874481941977501,0.036606626465182715,0.6410608461595378,0.6530661601323784
000708,1697,1334,0.7860931054802592,0.03371178348674665,0.697545777014245,0.6436671538312041
600312,1699,1335,0.7857563272513243,0.03492480551970412,0.7386480292498963,0.6718694245723456
002294,1699,1333,0.7845791642142437,0.03260520482572627,0.7079538122405232,0.634252563499484
603993,1699,1326,0.7804590935844614,0.03485037062848517,0.6664577775145804,0.6530192718403739
002179,1699,1324,0.7792819305473808,0.03290646132497333,0.728009923167873,0.6439259400812506
KLAC,1507,1174,0.7790311877903119,0.03206205552145255,0.6610892398413152,0.5999613013857138
002152,1699,1322,0.7781047675103002,0.03325762075819139,0.713753743374291,0.64411541516274
600760,1699,1318,0.7757504414361389,0.03519271631410783,0.7094185831530374,0.6555111068095704
000063,1698,1317,0.7756183745583038,0.03416922975573297,0.7154187647149021,0.6508738505870322
002601,1699,1317,0.7751618599175986,0.03362695800159734,0.6829239843808043,0.6312959179076045
002185,1683,1304,0.7748068924539513,0.03547156184602297,0.6796670298494649,0.6371327726520661
600522,1699,1316,0.7745732783990583,0.035898985099143695,0.7514494577074228,0.6934476984570708
601966,1695,1312,0.7740412979351032,0.034194909686179456,0.7078999979257801,0.6631423339849261
NUE,1507,1163,0.7717319177173192,0.03136464719141431,0.7430550306538116,0.6145209655647321
002155,1699,1310,0.7710417892878164,0.03479640613722591,0.7326597172238045,0.6708953285261031
002120,1699,1309,0.7704532077692761,0.033826224814645374,0.7706486975985509,0.6802588229142161
600066,1698,1307,0.7697290930506479,0.03241962737439129,0.7484324503106191,0.6522998004497391
ANET,1507,1159,0.7690776376907764,0.03144553065860914,0.7026248881890588,0.5892739827109614
300676,1699,1305,0.7680988816951148,0.03427175206850601,0.6812288230989096,0.6194331507440776
000009,1699,1305,0.7680988816951148,0.03715426190280153,0.6549235629098692,0.6553364197095927
RL,1507,1157,0.767750497677505,0.03190051492165839,0.6525710830941767,0.6088786513902908
MPC,1507,1157,0.767750497677505,0.033185709126520795,0.7360745408500965,0.6029847153638479
601677,1699,1304,0.7675103001765744,0.0354533939653844,0.7092715733756808,0.6659651121588527
000738,1699,1303,0.7669217186580342,0.03382237045901539,0.7542310622822824,0.6638510630538373
STX,1507,1155,0.7664233576642335,0.031101946423356626,0.516843823106325,0.5323053008462412
600096,1699,1302,0.7663331371394938,0.03806115849489046,0.6949168844888347,0.6571114058389831
600150,1673,1282,0.766288105200239,0.03451185093131126,0.7205506309170476,0.6604312649859171
002465,1699,1301,0.7657445556209534,0.03171790023706499,0.7454372261865593,0.6400543185684928
002085,1699,1299,0.7645673925838729,0.03597060416321387,0.6778312603337142,0.6359083046799713
BKR,1507,1152,0.7644326476443265,0.03282413675758911,0.7050752956642159,0.6254313660230012
600233,1699,1297,0.7633902295467923,0.03275334916900281,0.7473404359807645,0.6642288702152062
601021,1699,1295,0.7622130665097115,0.03079096195432348,0.7297454709028287,0.6308845361564575
600487,1688,1286,0.7618483412322274,0.03335152462010123,0.7398766424196365,0.6641474156578367
EPAM,1507,1147,0.761114797611148,0.0339364028919626,0.6431820508222109,0.6052031129673309
002223,1699,1293,0.761035903472631,0.03214963495118462,0.7051461424798189,0.6125788251747685
600895,1699,1290,0.75927015891701,0.036973221692301286,0.6974137944302159,0.6591881916505826
002594,1699,1289,0.7586815773984696,0.03354181523796454,0.7775178970601024,0.6473839076731108
FTNT,1507,1143,0.7584605175846052,0.031722335130505736,0.7083591317685798,0.5946083578020851
600803,1680,1273,0.7577380952380952,0.0311815047766883,0.7313972773704347,0.6320671914353256
IVZ,1507,1141,0.7571333775713338,0.03181290712120092,0.6972839036874178,0.5966151436358597
000683,1699,1286,0.7569158328428487,0.03656253117953979,0.6953829307054906,0.6572275637307762
LUV,1507,1140,0.7564698075646981,0.03194561663821137,0.7034951696123259,0.6028471957474607
601899,1695,1281,0.7557522123893805,0.03137897361483552,0.6964112077242711,0.6170192475759184
600529,1699,1283,0.7551500882872277,0.033925446814319554,0.6804762248894574,0.6656762460951544
000960,1699,1282,0.7545615067686875,0.033190304737295576,0.7183557180737952,0.6527773314944808
002195,1699,1281,0.7539729252501471,0.035168573891298543,0.6533549266097344,0.6199876075289623
300760,1699,1281,0.7539729252501471,0.03189149133454136,0.7364070238443087,0.6309060363628988
CRL,1507,1136,0.7538155275381553,0.03133707520972765,0.7229439189333298,0.617308317372755
300024,1699,1280,0.7533843437316068,0.03515136664222901,0.6364445293881932,0.6086154733169965
SWKS,1507,1132,0.7511612475116125,0.030131764284893857,0.7029651216542366,0.5810903952472649
CTRA,1507,1132,0.7511612475116125,0.03169775229178796,0.7253793195944189,0.60541084209653
600816,1643,1234,0.751065124771759,0.0347567286935102,0.6305614199941028,0.6367437836689486
000035,1699,1275,0.7504414361389052,0.03302334391099309,0.7251908406188581,0.6421123014125765
601168,1699,1275,0.7504414361389052,0.033210648958855296,0.7536105925330686,0.6545704548347424
601360,1699,1274,0.7498528546203649,0.03453065084402358,0.7216702145531844,0.6324748066334152
PSX,1507,1130,0.7498341074983411,0.03065536474159151,0.7211274730048278,0.59780353937564
600111,1699,1273,0.7492642731018246,0.03711911367131667,0.6934706289740996,0.6437536334851751
600667,1699,1272,0.7486756915832843,0.0343040478822498,0.6842907705203617,0.6291056595883248
002064,1684,1258,0.7470308788598575,0.033213287851394574,0.6924233310831189,0.6262317705959748
PHM,1507,1125,0.7465162574651626,0.030989617052009703,0.7191649874564514,0.606902397059542
APTV,1507,1125,0.7465162574651626,0.031760324913292455,0.7389614004477517,0.6181990512839548
PYPL,1507,1124,0.7458526874585268,0.031122826716822927,0.7630944608689162,0.6517628308217669
300059,1699,1267,0.7457327839905827,0.03445288272782806,0.704110271932207,0.6309687312438498
NRG,1507,1123,0.7451891174518912,0.030891668157155786,0.6835997276004795,0.5705245764719964
LVS,1507,1123,0.7451891174518912,0.03205016599277473,0.6773037496335097,0.61274725949431
600176,1689,1255,0.7430432208407342,0.03198609419868637,0.6914979304445711,0.614974259622123
600048,1699,1262,0.7427898763978811,0.0317513803391241,0.7468828941780118,0.6436915033201525
600549,1699,1262,0.7427898763978811,0.03410764163626645,0.7393058291166629,0.6623097442771196
000768,1699,1261,0.7422012948793408,0.033236761649922404,0.7449817097206369,0.6516448253775896
LEN,1507,1117,0.7412076974120769,0.03082159969799081,0.7185043944318774,0.6021212991436609
LULU,1507,1117,0.7412076974120769,0.030237708526599783,0.724687495023956,0.5997317358980814
600893,1688,1251,0.7411137440758294,0.034299556095678654,0.7154034347918268,0.642513404753104
600415,1699,1258,0.7404355503237199,0.03386276559972302,0.7017208596001375,0.6265428758651034
002493,1699,1258,0.7404355503237199,0.031975513375843784,0.6517286831420628,0.6004072262647847
AES,1507,1112,0.7378898473788985,0.031117904751182635,0.7316437827917868,0.5933816999360889
EXE,1228,906,0.737785016286645,0.030687348860874254,0.7342334168171588,0.6086452713972893
601600,1699,1253,0.7374926427310182,0.032357033431474336,0.7080974787091965,0.6371136954470608
BA,1507,1111,0.7372262773722628,0.0325442992225071,0.668328695986237,0.5916232161433382
NFLX,1507,1111,0.7372262773722628,0.030604488299809836,0.7101104743504425,0.6187099585686237
600989,1612,1187,0.7363523573200993,0.031957639545664496,0.7150159156380749,0.6342154183949379
000425,1676,1233,0.7356801909307876,0.030216800865954876,0.7212222910979741,0.6043431989699467
600690,1697,1247,0.7348261638185032,0.02924454170956069,0.7382424871260315,0.5960244000489896
OXY,1507,1107,0.73457199734572,0.038102254678561195,0.701708231843804,0.6404286116610959
002065,1699,1247,0.7339611536197763,0.03285169061844186,0.6650757185781689,0.6012553446639717
DELL,1507,1106,0.7339084273390842,0.030720343243102913,0.7279929919778327,0.5673153059442437
000100,1698,1245,0.7332155477031802,0.03192487551715586,0.6908363028520618,0.6038348427812672
600118,1699,1245,0.7327839905826957,0.033973612308563904,0.6215420420551491,0.6024681991215043
002202,1693,1240,0.7324276432368576,0.032186153617639136,0.711345441711011,0.6233469623304471
600143,1699,1244,0.7321954090641554,0.03389897455120568,0.6813630986188548,0.6194247202750951
600309,1699,1243,0.731606827545615,0.029522306760368246,0.70708245809334,0.5771910416305623
SYF,1507,1101,0.7305905773059058,0.03129135782069863,0.6900769584501761,0.6076108844454051
000301,1688,1233,0.7304502369668247,0.036411507986124456,0.6691500877194609,0.6217072857201092
600346,1699,1241,0.7304296645085344,0.03163537462274534,0.6594911789388515,0.5908288559165398
ODFL,1507,1100,0.7299270072992701,0.029151334445469294,0.6908265589366472,0.5530412514911406
000069,1699,1240,0.7298410829899941,0.03098866377094776,0.7374390847568824,0.5971750963477729
GM,1507,1099,0.7292634372926343,0.030294622160323338,0.7434978487116406,0.6013947001171459
002595,1699,1239,0.7292525014714538,0.03050874514176765,0.6859137511181612,0.601439496898617
F,1507,1097,0.7279362972793629,0.030791144392267267,0.6994122792612344,0.5980346962949705
INTC,1507,1097,0.7279362972793629,0.031154007835499046,0.6942375052894029,0.5829605500048457
600276,1699,1236,0.7274867569158329,0.029051934466439125,0.7324793316117227,0.5874012085246932
KEY,1507,1096,0.7272727272727273,0.03156185028525466,0.698286693084693,0.5966192245333676
APO,1507,1094,0.7259455872594559,0.03150361109360231,0.6612332709233827,0.5818457760198068
002603,1699,1233,0.7257210123602119,0.03471744967422424,0.6541168919259038,0.5879674955832128
600859,1682,1220,0.7253269916765755,0.03478481850483821,0.6200602291385534,0.610029536159285
PANW,1507,1093,0.7252820172528202,0.029411976771596827,0.7373432611217461,0.589952144172541
601225,1699,1231,0.7245438493231312,0.030283755491229886,0.74220635962908,0.5984707517105984
600325,1699,1231,0.7245438493231312,0.0317230579209103,0.7464915558823051,0.6399595885950261
001979,1683,1219,0.7243018419489008,0.03253697076518653,0.7513025462969376,0.6551133584358069
000792,1385,1003,0.7241877256317689,0.03296241837090594,0.6314820363572295,0.5902917831773203
600864,1699,1230,0.723955267804591,0.034472790646570446,0.7291087718191084,0.6298562314590855
601111,1698,1229,0.7237926972909305,0.030236232939490657,0.7437971403187092,0.6161436274346039
600031,1699,1229,0.7233666862860506,0.030104212650421205,0.6299108330283295,0.5654303655972862
META,1507,1090,0.7232913072329131,0.028850440749138565,0.6879957252384985,0.5843905535415129
600161,1699,1225,0.7210123602118893,0.030775743051720903,0.6822723113806132,0.5951454164177791
DHI,1507,1085,0.7199734571997346,0.030028578183574524,0.7064882871855248,0.586915724850084
WDAY,1507,1084,0.7193098871930989,0.02975232207036705,0.7549760160880145,0.6094790632903678
FICO,1507,1084,0.7193098871930989,0.030623906449821707,0.6021975287080353,0.533442111104212
601877,1699,1221,0.7186580341377281,0.03148109142193242,0.675365390225088,0.5894368604763485
600406,1699,1220,0.7180694526191878,0.030966409565209154,0.7037134717449268,0.6079715475872353
600515,1694,1216,0.717827626918536,0.03503375297748307,0.7409018639184008,0.6584773980986223
002078,1699,1217,0.7163037080635668,0.03009222189059489,0.6864989824213388,0.5752121496251092
000932,1698,1216,0.7161366313309776,0.03142376422196472,0.6981498765266885,0.6140678128080778
BBY,1507,1079,0.7159920371599203,0.02918429927923772,0.702586321887521,0.5602258891065044
000878,1690,1208,0.714792899408284,0.030545143023044105,0.7338453872581296,0.6121821819216005
TRGP,1507,1077,0.7146648971466489,0.03562077784514989,0.665870152287007,0.6068704209352916
VTRS,1507,1076,0.7140013271400133,0.029532797945374143,0.6225739886967757,0.5274779575438172
NOW,1507,1076,0.7140013271400133,0.030738613837815006,0.7229460254580992,0.6007325831675225
000415,1699,1212,0.7133608004708653,0.03125008537281806,0.67348751180706,0.5852275146839562
TKO,1507,1075,0.7133377571333775,0.029804818682322442,0.6786064809979682,0.5608880731673263
CFG,1507,1075,0.7133377571333775,0.030720357782637958,0.7225818838649343,0.5876301650388923
LYV,1507,1075,0.7133377571333775,0.032850767702813984,0.6862754052305071,0.590543043485996
HST,1507,1074,0.7126741871267419,0.03041370131392344,0.6915967377523151,0.5689557630049871
601601,1699,1208,0.711006474396704,0.028557584344548942,0.7095457112020463,0.5619033113332833
BX,1507,1069,0.7093563370935634,0.030298171675992223,0.7263799551422974,0.5938998796992414
600741,1699,1204,0.7086521483225426,0.030443453897079982,0.7762772230206091,0.6333843657405154
000423,1699,1204,0.7086521483225426,0.029687668291110487,0.7225499670715838,0.601287145377554
000629,1699,1203,0.7080635668040024,0.03306621479959206,0.6445800450197257,0.5949293324962743
002415,1697,1201,0.7077195050088392,0.029908078986683285,0.7123132443469221,0.6119922295711718
EOG,1507,1066,0.7073656270736562,0.03154427823852571,0.7300003295918943,0.5839361292280267
MOH,1507,1065,0.7067020570670206,0.030175126024632848,0.7109419177346065,0.5695502898964584
ZBRA,1507,1062,0.7047113470471135,0.028899993950224714,0.7112101793709042,0.5742343609441405
600839,1699,1197,0.7045320776927605,0.034504649159368794,0.5862789110900455,0.5831392620927917
POOL,1507,1060,0.7033842070338421,0.028978925046535254,0.711853486193915,0.5614896420525236
601628,1699,1195,0.7033549146556798,0.029641368179193908,0.7056162146652046,0.5823387456430493
603568,1699,1195,0.7033549146556798,0.029690158324042034,0.7226916964780562,0.6009005056129755
002007,1699,1194,0.7027663331371395,0.030954285506506897,0.6874865601942172,0.5891699719303659
600879,1699,1192,0.7015891701000588,0.03041205494766667,0.6095070368492963,0.5596939334848698
000830,1689,1184,0.7010065127294257,0.03213136464025526,0.7169737973335718,0.6294779079848688
COF,1507,1055,0.7000663570006636,0.029549803266204017,0.6715343690285855,0.5681948886329404
QCOM,1507,1052,0.6980756469807564,0.02873778525230326,0.6773772226664931,0.5442172267345979
000338,1699,1185,0.6974690994702767,0.02880418843193808,0.6920143063757548,0.5644791562138128
600498,1699,1184,0.6968805179517363,0.03149139264213097,0.6795117235496322,0.5893255459325449
AVGO,1507,1047,0.694757796947578,0.029431127687484935,0.7079680229009855,0.5555850050434479
BXP,1507,1047,0.694757796947578,0.028678857214140797,0.6702297373373278,0.5425437045807725
002352,1696,1178,0.6945754716981132,0.02879879874820322,0.7119873133210957,0.5737345261657373
600011,1699,1178,0.6933490288404944,0.033019154310046095,0.7467358647388591,0.632968047854294
ULTA,1507,1040,0.6901128069011281,0.028999724913374738,0.7004720602063028,0.5461431827523833
002340,1699,1171,0.6892289582107122,0.03223267478908261,0.7174048668447898,0.6255414219353786
IDXX,1507,1038,0.6887856668878567,0.028032975688908227,0.7312597545202836,0.5606382456256592
600038,1689,1156,0.6844286560094731,0.03036966728536758,0.7172271488015235,0.6075033843450282
SNPS,1507,1031,0.6841406768414068,0.028173424087963694,0.6997905886447275,0.5456287080036789
002128,1690,1156,0.6840236686390533,0.031092852101877053,0.7333135456929656,0.6111297777917243
RVTY,1507,1030,0.683477106834771,0.027558946649809304,0.7265450333522703,0.5566283550179529
KKR,1507,1028,0.6821499668214996,0.029444246493841312,0.6868478122554621,0.5687195088443776
603288,1699,1156,0.6804002354326074,0.027410204501254077,0.7321110580863613,0.5587324851109633
HPE,1507,1025,0.6801592568015926,0.028420911656371013,0.6665887151975215,0.5279250007311835
NEM,1507,1024,0.6794956867949569,0.028030185745384097,0.6913915801777708,0.532800509825103
COP,1507,1022,0.6781685467816855,0.029239998073060467,0.7239764924563118,0.550200836403692
601179,1699,1152,0.6780459093584461,0.03244258325392593,0.681056302327626,0.5922491928595339
600482,1688,1143,0.6771327014218009,0.02932685158106666,0.7133077506588394,0.580217633029208
688981,1321,894,0.6767600302800908,0.03174431515250704,0.6513772208993569,0.5706536590519167
SWK,1507,1019,0.6761778367617783,0.028833766432032438,0.7086257685305676,0.5733328709533339
000999,1699,1148,0.6756915832842849,0.03143495326032624,0.7411764465388269,0.6109718055328045
PWR,1507,1018,0.6755142667551427,0.02875717862140925,0.6855654900363778,0.5542957634955354
IBKR,1507,1017,0.674850696748507,0.028477166603350767,0.646763197599938,0.5416695023680904
FMC,1507,1017,0.674850696748507,0.028795290507644542,0.6812290884076213,0.512339870350865
600029,1699,1143,0.6727486756915833,0.02763304681820693,0.7509721721137571,0.5755218638808091
EL,1507,1012,0.6715328467153284,0.028068933589635508,0.7206121578025196,0.5563042683345473
JBL,1507,1011,0.6708692767086928,0.028301596500598283,0.6393696715980943,0.5169896492370264
000858,1699,1138,0.6698057680988817,0.028368480250852042,0.7104488073346061,0.5669689123775317
603077,1699,1134,0.6674514420247204,0.031078201882536197,0.6677711447975315,0.5636477704735428
000002,1699,1133,0.6668628605061802,0.02891995584061196,0.759179256673934,0.5873846429410731
002001,1699,1132,0.6662742789876398,0.028339250472142717,0.7243289144715959,0.568712020061064
LII,1507,1002,0.6648971466489715,0.027459823407761402,0.6851791349818896,0.5399945408853567
CHTR,1507,998,0.6622428666224287,0.027780851732920095,0.7323942553157617,0.5583359549123036
600497,1699,1124,0.6615656268393173,0.029666145232432224,0.7423185280118707,0.5935013903435741
600256,1699,1123,0.660977045320777,0.030820977370440483,0.7280570152419482,0.5922048865865818
CNC,1507,995,0.6602521566025216,0.027973057757646906,0.6929498084616823,0.535109792492273
CDNS,1507,995,0.6602521566025216,0.02732741483017562,0.7056682937311229,0.5529217203810829
601238,1699,1121,0.6597998822836962,0.03036845812830487,0.7407548906360204,0.6121566372149101
WST,1507,993,0.6589250165892502,0.027271304858450668,0.6965203986072628,0.53095937101437
INCY,1507,993,0.6589250165892502,0.026822579249492374,0.7129238461411823,0.5230239341904922
RF,1507,990,0.656934306569343,0.029197813016396665,0.6394709959195409,0.5344327015838884
SOLV,443,291,0.6568848758465011,0.02816941277675665,0.585569416340567,0.4891800550230572
002432,1699,1116,0.6568569746909947,0.035522853779372233,0.614990634070224,0.5862686756466992
BG,1507,989,0.6562707365627074,0.02695706861578648,0.7245899842847963,0.5198931941397302
DLTR,1507,989,0.6562707365627074,0.028129707243738197,0.6803504958375923,0.5228687264972569
600196,1699,1115,0.6562683931724543,0.031303942477687675,0.6755175182939811,0.5719116061532212
000998,1699,1114,0.6556798116539141,0.031609749447728416,0.7240309156248083,0.6174675811181829
000333,1688,1106,0.6552132701421801,0.026263784896080302,0.7283505288741372,0.5434492689656917
600157,1685,1104,0.6551928783382789,0.031201406392923365,0.677971577817376,0.5810343762099134
002091,1699,1113,0.6550912301353737,0.031331584528931276,0.6774222697802367,0.582592172856442
BIIB,1507,987,0.654943596549436,0.027285273778350206,0.41259046912468383,0.42114642483099973
600867,1699,1112,0.6545026486168334,0.028217336334551417,0.683816200254896,0.5368574884693847
HWM,1507,984,0.6529528865295289,0.029695041555747564,0.6578703801075582,0.5699469754158731
600323,1699,1107,0.6515597410241318,0.026913202323501726,0.7263243719249507,0.5435325343992736
601919,1699,1104,0.6497939964685109,0.03174164421834472,0.6909036981370806,0.5804265624946394
000630,1689,1094,0.6477205447010065,0.029657527954381466,0.7131562462701337,0.5782579513349823
600516,1699,1100,0.6474396703943496,0.030463521683515567,0.6663724346376937,0.5764229503108241
601117,1699,1093,0.6433195997645674,0.030002123613216112,0.7002577357870903,0.5784987589243389
EBAY,1507,969,0.6429993364299934,0.02635005440781439,0.7351709018993074,0.5459250460270971
FITB,1507,969,0.6429993364299934,0.028602729789331552,0.7022661786101888,0.5491611060877911
GE,1507,968,0.6423357664233577,0.028079418779287275,0.6973834763067481,0.5761794382376476
000967,1699,1091,0.6421424367274867,0.02940445551045776,0.739584678771468,0.5798306696370286
600398,1699,1086,0.6391995291347852,0.028011773410205897,0.7383189276385269,0.5735074989494319
JBHT,1507,963,0.6390179163901791,0.0260130412862252,0.7220793649829402,0.5201458727202054
WAT,1507,963,0.6390179163901791,0.026513329481078783,0.7199846272907178,0.5229500394249202
UHS,1507,961,0.6376907763769077,0.028256069854011665,0.681621472940818,0.5359331678009801
HBAN,1507,960,0.6370272063702721,0.02834857707488565,0.6933844571918594,0.5432203171695075
BEN,1507,960,0.6370272063702721,0.02771066273999625,0.6870291540605558,0.5232622831124659
ADSK,1507,957,0.635036496350365,0.027454172525430608,0.7319274049677841,0.5475881626307774
LYB,1507,955,0.6337093563370936,0.027549444398991815,0.7234316897480579,0.5356264589185402
600372,1681,1062,0.6317668054729327,0.028568855319563352,0.7191657804213205,0.5682858450160774
600547,1698,1071,0.6307420494699647,0.026548379777609526,0.7075863723082455,0.5241295328352764
PCG,1507,947,0.6284007962840079,0.029201141381259555,0.6531087993374787,0.5319943071769251
TTWO,1507,944,0.6264100862641009,0.02645424489784143,0.7134374929494222,0.5325290285977414
CSGP,1507,944,0.6264100862641009,0.026908814594957333,0.6651822622513096,0.5023563388946615
600489,1698,1063,0.6260306242638398,0.026688603695999742,0.6653992040704523,0.5315559808437426
CRM,1507,942,0.6250829462508295,0.026906509930797348,0.7133262412534495,0.538401242469899
REGN,1507,942,0.6250829462508295,0.02626104338836658,0.7078945955708463,0.5274891281138718
600039,1687,1053,0.6241849436870184,0.028329808703791655,0.7052690175934625,0.548836168865389
600004,1699,1060,0.6238964096527368,0.028219327778908603,0.7669767020717511,0.6067978408788838
600362,1699,1058,0.6227192466156563,0.028433344400314392,0.6773214700574721,0.5461595142686125
600511,1699,1058,0.6227192466156563,0.02897404054519276,0.6622831020236265,0.5459270419563803
ADBE,1507,937,0.621765096217651,0.026250066266790058,0.7241847092459069,0.5272968665402328
BKNG,1507,937,0.621765096217651,0.026753222445167174,0.6840052233090466,0.5598436965412805
CARR,1454,904,0.6217331499312242,0.027421116747940663,0.7126158852607896,0.5390427971103782
600998,1699,1054,0.620364920541495,0.026741231995636734,0.7190796055188126,0.5234424893815411
MTB,1507,934,0.6197743861977438,0.02736497275465024,0.7019464629042522,0.5353039100248072
000157,1699,1050,0.6180105944673338,0.027303828178701275,0.6429799911029221,0.5176228773063754
002701,1699,1049,0.6174220129487934,0.02728168392711693,0.7191944167499507,0.5435183104112914
600219,1699,1048,0.616833431430253,0.028341490492000323,0.7060218636968455,0.5544299148607412
NVR,1507,928,0.6157929661579297,0.02691733003585862,0.7134314520849409,0.5515179025352233
600153,1699,1045,0.6150676868746321,0.027740049384938303,0.6965989918318707,0.5420599385267869
IQV,1507,925,0.6138022561380225,0.026447350484755397,0.7149010126610545,0.5064780367281679
GPN,1507,924,0.6131386861313869,0.0270676547452859,0.6575136635079118,0.4999549513223461
600660,1699,1041,0.6127133608004709,0.02774349493766349,0.7405949961065251,0.5563260459135649
TFC,1507,923,0.6124751161247511,0.027606524353258922,0.7198180847690219,0.5387820956600915
HPQ,1507,923,0.6124751161247511,0.026587483399373717,0.6801963054067293,0.4967717902218184
600436,1699,1040,0.6121247792819305,0.027287552398073938,0.7044534177780031,0.5363728866437667
600115,1699,1040,0.6121247792819305,0.02620997179674313,0.7321534708986713,0.5297665023657183
EMN,1507,922,0.6118115461181155,0.025803804986234677,0.7210686291956981,0.5080607300244868
SCHW,1507,921,0.6111479761114798,0.026873739960619602,0.6905341344539156,0.517430678221731
TSCO,1507,920,0.6104844061048441,0.025511230587315317,0.7040359062472108,0.5075994040893917
TRMB,1507,920,0.6104844061048441,0.027042930834346023,0.7033566533932775,0.5187315917066103
EME,1507,919,0.6098208360982084,0.026713526585377182,0.6805570598185524,0.511439740590775
MTD,1507,918,0.6091572660915726,0.026030664559034515,0.7334538834397459,0.5208007865902969
INTU,1507,915,0.6071665560716656,0.026343422286904533,0.7357557772575629,0.5482874891840044
AMZN,1507,915,0.6071665560716656,0.025844521005358424,0.7226916334743438,0.5416757199510952
LW,1507,915,0.6071665560716656,0.027068372207815595,0.6275315470798657,0.48762574239998724
DOW,1507,915,0.6071665560716656,0.02685576889239023,0.7234584668891186,0.523497348176017
DVA,1507,914,0.6065029860650298,0.026397641854516988,0.6977178328181803,0.5157353011983888
HAS,1507,914,0.6065029860650298,0.02656699252053398,0.711795591099243,0.5154961674065904
000617,1699,1026,0.6038846380223661,0.02994166387637747,0.7119239121018729,0.5522560132655783
600085,1699,1026,0.6038846380223661,0.02775004512462774,0.7490186789069628,0.5620532520557899
FOXA,1507,909,0.6031851360318513,0.02685334328206318,0.6932189067117887,0.5344158592072056
HUM,1507,907,0.6018579960185799,0.027166920697051147,0.6843870295621798,0.5084821715635448
SBAC,1507,907,0.6018579960185799,0.025435367508998996,0.7221133312139,0.5004687332396718
002266,1688,1015,0.601303317535545,0.028147077546686317,0.6865203585632987,0.5347388855085656
600007,1699,1021,0.6009417304296645,0.02755190919352403,0.6318711170541639,0.5021267185111215
601866,1688,1014,0.6007109004739336,0.028296075520976734,0.6937616690885648,0.5398724591897173
